,predicted,actual
4347,positive,positive
4348,neutral,negative
4349,neutral,positive
4350,positive,positive
4351,positive,positive
4352,positive,positive
4353,positive,positive
4354,positive,positive
4355,neutral,negative
4356,neutral,negative
4357,positive,positive
4358,positive,positive
4359,positive,positive
4360,positive,positive
4361,positive,positive
4362,positive,positive
4363,positive,positive
4364,neutral,positive
4365,positive,positive
4366,positive,neutral
4367,positive,positive
4368,positive,neutral
4369,neutral,positive
4370,neutral,neutral
4371,positive,positive
4372,positive,positive
4373,positive,positive
4374,positive,neutral
4375,positive,neutral
4376,positive,positive
4377,neutral,positive
4378,positive,positive
4379,positive,positive
4380,positive,positive
4381,neutral,neutral
4382,positive,negative
4383,neutral,negative
4384,positive,positive
4385,neutral,neutral
4386,neutral,positive
4387,neutral,positive
4388,positive,positive
4389,positive,neutral
4390,positive,positive
4391,positive,positive
4392,positive,neutral
4393,positive,positive
4394,neutral,positive
4395,positive,positive
4396,positive,neutral
4397,positive,positive
4398,positive,negative
4399,positive,positive
4400,neutral,neutral
4401,neutral,negative
4402,positive,positive
4403,neutral,neutral
4404,neutral,neutral
4405,positive,positive
4406,positive,positive
4407,neutral,negative
4408,neutral,positive
4409,neutral,positive
4410,neutral,neutral
4411,positive,neutral
4412,positive,neutral
4413,neutral,neutral
4414,positive,negative
4415,neutral,positive
4416,neutral,negative
4417,neutral,positive
4418,positive,neutral
4419,positive,positive
4420,positive,positive
4421,neutral,positive
4422,positive,positive
4423,neutral,positive
4424,positive,positive
4425,positive,positive
4426,neutral,positive
4427,positive,neutral
4428,positive,positive
4429,positive,neutral
4430,neutral,neutral
4431,neutral,positive
4432,positive,neutral
4433,positive,positive
4434,positive,positive
4435,positive,positive
4436,positive,positive
4437,neutral,negative
4438,neutral,neutral
4439,neutral,negative
4440,positive,neutral
4441,neutral,neutral
4442,positive,positive
4443,neutral,negative
4444,neutral,neutral
4445,positive,positive
4446,positive,neutral
4447,neutral,positive
4448,positive,positive
4449,neutral,neutral
4450,neutral,positive
4451,neutral,positive
4452,positive,neutral
4453,positive,positive
4454,positive,neutral
4455,neutral,neutral
4456,positive,positive
4457,neutral,neutral
4458,neutral,neutral
4459,neutral,neutral
4460,positive,positive
4461,positive,neutral
4462,neutral,neutral
4463,positive,negative
4464,neutral,negative
4465,positive,neutral
4466,neutral,neutral
4467,positive,neutral
4468,neutral,neutral
4469,positive,positive
4470,neutral,positive
4471,positive,positive
4472,neutral,neutral
4473,neutral,neutral
4474,neutral,neutral
4475,neutral,negative
4476,neutral,positive
4477,positive,neutral
4478,positive,neutral
4479,positive,positive
4480,positive,positive
4481,neutral,neutral
4482,positive,positive
4483,positive,neutral
4484,neutral,positive
4485,positive,positive
4486,positive,positive
4487,positive,positive
4488,positive,positive
4489,neutral,neutral
4490,positive,positive
4491,neutral,neutral
4492,neutral,neutral
4493,positive,positive
4494,positive,neutral
4495,neutral,positive
4496,positive,positive
4497,neutral,neutral
4498,neutral,neutral
4499,neutral,neutral
4500,positive,negative
4501,neutral,neutral
4502,positive,positive
4503,positive,neutral
4504,positive,negative
4505,positive,positive
4506,positive,neutral
4507,positive,positive
4508,positive,positive
4509,positive,neutral
4510,positive,positive
4511,neutral,neutral
4512,positive,positive
4513,neutral,neutral
4514,positive,positive
4515,positive,positive
4516,positive,negative
4517,neutral,negative
4518,positive,neutral
4519,positive,positive
4520,neutral,positive
4521,positive,positive
4522,neutral,neutral
4523,neutral,negative
4524,positive,negative
4525,neutral,positive
4526,neutral,neutral
4527,positive,positive
4528,neutral,neutral
4529,neutral,neutral
4530,positive,positive
4531,neutral,negative
4532,positive,negative
4533,positive,neutral
4534,neutral,neutral
4535,neutral,neutral
4536,neutral,positive
4537,positive,positive
4538,positive,neutral
4539,positive,positive
4540,positive,positive
4541,positive,positive
4542,neutral,negative
4543,neutral,positive
4544,positive,positive
4545,positive,positive
4546,positive,neutral
4547,positive,positive
4548,positive,negative
4549,neutral,neutral
4550,neutral,neutral
4551,positive,positive
4552,neutral,neutral
4553,neutral,neutral
4554,positive,positive
4555,neutral,positive
4556,positive,neutral
4557,neutral,neutral
4558,positive,neutral
4559,neutral,negative
4560,positive,positive
4561,positive,negative
4562,positive,negative
4563,neutral,neutral
4564,neutral,positive
4565,neutral,negative
4566,neutral,neutral
4567,positive,positive
4568,neutral,positive
4569,neutral,positive
4570,neutral,neutral
4571,positive,negative
4572,neutral,positive
4573,positive,positive
4574,neutral,neutral
4575,positive,neutral
4576,positive,neutral
4577,neutral,neutral
4578,positive,positive
4579,neutral,positive
4580,neutral,positive
4581,positive,neutral
4582,positive,positive
4583,neutral,positive
4584,positive,negative
4585,neutral,positive
4586,neutral,neutral
4587,neutral,positive
4588,neutral,neutral
4589,positive,neutral
4590,positive,positive
4591,neutral,neutral
4592,neutral,neutral
4593,neutral,neutral
4594,positive,neutral
4595,neutral,neutral
4596,positive,positive
4597,positive,positive
4598,positive,negative
4599,neutral,neutral
4600,positive,positive
4601,positive,positive
4602,positive,positive
4603,positive,positive
4604,positive,neutral
4605,positive,positive
4606,positive,positive
4607,neutral,neutral
4608,positive,positive
4609,neutral,negative
4610,positive,positive
4611,positive,positive
4612,neutral,neutral
4613,neutral,neutral
4614,neutral,neutral
4615,positive,neutral
4616,positive,positive
4617,neutral,neutral
4618,positive,positive
4619,positive,positive
4620,neutral,neutral
4621,positive,neutral
4622,neutral,neutral
4623,positive,positive
4624,positive,positive
4625,neutral,neutral
4626,positive,negative
4627,positive,positive
4628,neutral,neutral
4629,neutral,positive
4630,positive,positive
4631,neutral,positive
4632,positive,positive
4633,positive,positive
4634,positive,positive
4635,neutral,negative
4636,positive,positive
4637,neutral,positive
4638,neutral,neutral
4639,positive,neutral
4640,neutral,neutral
4641,positive,positive
4642,positive,neutral
4643,positive,neutral
4644,neutral,neutral
4645,neutral,neutral
4646,neutral,neutral
4647,positive,positive
4648,neutral,neutral
4649,positive,positive
4650,positive,positive
4651,neutral,neutral
4652,neutral,positive
4653,positive,positive
4654,neutral,positive
4655,neutral,positive
4656,positive,positive
4657,positive,positive
4658,positive,neutral
4659,positive,positive
4660,positive,positive
4661,neutral,positive
4662,neutral,positive
4663,neutral,negative
4664,positive,neutral
4665,positive,positive
4666,positive,negative
4667,neutral,neutral
4668,neutral,positive
4669,neutral,positive
4670,positive,negative
4671,positive,positive
4672,positive,positive
4673,positive,positive
4674,neutral,positive
4675,positive,neutral
4676,positive,positive
4677,positive,negative
4678,positive,negative
4679,positive,positive
4680,positive,positive
4681,neutral,neutral
4682,neutral,neutral
4683,neutral,positive
4684,positive,neutral
4685,positive,neutral
4686,neutral,positive
4687,positive,positive
4688,positive,positive
4689,positive,negative
4690,positive,positive
4691,neutral,positive
4692,neutral,neutral
4693,neutral,positive
4694,positive,positive
4695,positive,negative
4696,positive,positive
4697,neutral,neutral
4698,positive,positive
4699,positive,positive
4700,positive,positive
4701,neutral,neutral
4702,positive,positive
4703,neutral,neutral
4704,positive,neutral
4705,positive,positive
4706,positive,positive
4707,positive,positive
4708,positive,positive
4709,neutral,neutral
4710,neutral,positive
4711,positive,positive
4712,positive,positive
4713,neutral,positive
4714,neutral,neutral
4715,positive,positive
4716,neutral,positive
4717,positive,positive
4718,positive,neutral
4719,neutral,negative
4720,positive,positive
4721,positive,positive
4722,positive,negative
4723,positive,positive
4724,positive,positive
4725,positive,positive
4726,positive,neutral
4727,neutral,neutral
4728,positive,negative
4729,positive,positive
4730,neutral,positive
4731,positive,positive
4732,positive,neutral
4733,positive,positive
4734,positive,neutral
4735,positive,positive
4736,positive,neutral
4737,positive,neutral
4738,positive,neutral
4739,positive,positive
4740,positive,positive
4741,positive,positive
4742,neutral,neutral
4743,positive,positive
4744,neutral,neutral
4745,neutral,positive
4746,positive,positive
4747,positive,neutral
4748,positive,neutral
4749,positive,positive
4750,neutral,neutral
4751,positive,positive
4752,positive,negative
4753,positive,positive
4754,neutral,neutral
4755,positive,neutral
4756,positive,positive
4757,positive,positive
4758,neutral,positive
4759,positive,neutral
4760,positive,positive
4761,positive,positive
4762,positive,positive
4763,positive,neutral
4764,positive,positive
4765,positive,positive
4766,positive,positive
4767,positive,positive
4768,positive,positive
4769,positive,neutral
4770,neutral,neutral
4771,positive,positive
4772,neutral,neutral
4773,positive,neutral
4774,positive,neutral
4775,positive,positive
4776,positive,neutral
4777,neutral,negative
4778,positive,negative
4779,positive,positive
4780,neutral,negative
4781,neutral,positive
4782,neutral,positive
4783,neutral,neutral
4784,neutral,neutral
4785,neutral,neutral
4786,neutral,neutral
4787,positive,positive
4788,positive,negative
4789,positive,positive
4790,positive,positive
4791,positive,neutral
4792,positive,neutral
4793,positive,positive
4794,positive,neutral
4795,neutral,neutral
4796,positive,positive
4797,positive,positive
4798,positive,neutral
4799,neutral,neutral
4800,positive,positive
4801,positive,negative
4802,positive,positive
4803,positive,neutral
4804,neutral,negative
4805,neutral,positive
4806,neutral,neutral
4807,positive,neutral
4808,neutral,positive
4809,neutral,neutral
4810,neutral,neutral
4811,positive,positive
4812,positive,negative
4813,neutral,positive
4814,positive,positive
4815,neutral,neutral
4816,positive,neutral
4817,neutral,neutral
4818,neutral,negative
4819,neutral,positive
4820,neutral,neutral
4821,positive,positive
4822,positive,positive
4823,positive,positive
4824,positive,neutral
4825,neutral,neutral
4826,positive,positive
4827,neutral,positive
4828,positive,positive
4829,positive,neutral
4830,positive,positive
4831,positive,neutral
4832,positive,positive
4833,positive,positive
4834,positive,negative
4835,neutral,neutral
4836,neutral,neutral
4837,positive,positive
4838,positive,neutral
4839,neutral,positive
4840,positive,neutral
4841,positive,neutral
4842,positive,neutral
4843,positive,neutral
4844,positive,neutral
4845,neutral,neutral
4846,positive,positive
4847,positive,neutral
4848,positive,neutral
4849,neutral,positive
4850,neutral,neutral
4851,positive,positive
4852,positive,positive
4853,positive,positive
4854,positive,neutral
4855,positive,positive
4856,positive,negative
4857,neutral,neutral
4858,neutral,positive
4859,neutral,positive
4860,neutral,positive
4861,neutral,positive
4862,positive,positive
4863,positive,positive
4864,neutral,neutral
4865,positive,neutral
4866,positive,positive
4867,positive,positive
4868,positive,positive
4869,neutral,neutral
4870,neutral,negative
4871,neutral,neutral
4872,positive,positive
4873,neutral,neutral
4874,neutral,neutral
4875,neutral,neutral
4876,neutral,neutral
4877,positive,negative
4878,positive,negative
4879,positive,positive
4880,positive,positive
4881,positive,positive
4882,neutral,positive
4883,positive,positive
4884,positive,positive
4885,positive,positive
4886,neutral,positive
4887,positive,neutral
4888,positive,negative
4889,positive,neutral
4890,positive,positive
4891,positive,neutral
4892,positive,positive
4893,neutral,neutral
4894,neutral,neutral
4895,positive,positive
4896,positive,neutral
4897,positive,positive
4898,neutral,neutral
4899,positive,negative
4900,neutral,neutral
4901,neutral,neutral
4902,neutral,neutral
4903,neutral,positive
4904,positive,positive
4905,positive,positive
4906,neutral,positive
4907,neutral,neutral
4908,positive,positive
4909,positive,positive
4910,neutral,positive
4911,positive,positive
4912,neutral,neutral
4913,neutral,positive
4914,neutral,negative
4915,positive,positive
4916,neutral,positive
4917,positive,neutral
4918,positive,positive
4919,neutral,negative
4920,positive,positive
4921,neutral,positive
4922,positive,positive
4923,neutral,negative
4924,positive,positive
4925,neutral,neutral
4926,positive,negative
4927,positive,neutral
4928,positive,positive
4929,positive,neutral
4930,positive,neutral
4931,positive,neutral
4932,positive,positive
4933,neutral,positive
4934,neutral,positive
4935,positive,positive
4936,positive,positive
4937,positive,positive
4938,positive,positive
4939,positive,neutral
4940,neutral,negative
4941,positive,positive
4942,neutral,positive
4943,positive,neutral
4944,positive,positive
4945,positive,neutral
4946,positive,negative
4947,neutral,positive
4948,positive,neutral
4949,positive,positive
4950,positive,negative
4951,positive,negative
4952,positive,neutral
4953,neutral,neutral
4954,positive,positive
4955,neutral,negative
4956,positive,positive
4957,positive,neutral
4958,positive,positive
4959,neutral,neutral
4960,positive,positive
4961,neutral,neutral
4962,positive,positive
4963,positive,positive
4964,neutral,neutral
4965,positive,positive
4966,neutral,negative
4967,positive,positive
4968,neutral,neutral
4969,neutral,neutral
4970,positive,negative
4971,positive,negative
4972,positive,positive
4973,neutral,neutral
4974,positive,positive
4975,positive,neutral
4976,positive,positive
4977,positive,positive
4978,positive,positive
4979,positive,positive
4980,positive,neutral
4981,neutral,positive
4982,neutral,negative
4983,neutral,neutral
4984,positive,positive
4985,neutral,negative
4986,positive,negative
4987,positive,positive
4988,neutral,negative
4989,neutral,positive
4990,positive,positive
4991,positive,neutral
4992,positive,positive
4993,neutral,positive
4994,positive,positive
4995,neutral,neutral
4996,positive,positive
4997,neutral,positive
4998,positive,positive
4999,neutral,neutral
5000,positive,positive
5001,positive,negative
5002,neutral,neutral
5003,positive,negative
5004,positive,positive
5005,neutral,positive
5006,neutral,neutral
5007,neutral,neutral
5008,positive,neutral
5009,positive,positive
5010,neutral,positive
5011,positive,positive
5012,neutral,neutral
5013,neutral,neutral
5014,positive,positive
5015,positive,negative
5016,positive,negative
5017,positive,positive
5018,positive,positive
5019,positive,positive
5020,positive,neutral
5021,positive,positive
5022,neutral,neutral
5023,positive,neutral
5024,positive,positive
5025,positive,positive
5026,positive,neutral
5027,neutral,neutral
5028,positive,neutral
5029,neutral,negative
5030,positive,positive
5031,positive,positive
5032,positive,neutral
5033,positive,neutral
5034,positive,positive
5035,positive,positive
5036,positive,neutral
5037,positive,neutral
5038,neutral,positive
5039,neutral,neutral
5040,positive,neutral
5041,neutral,negative
5042,positive,positive
5043,positive,positive
5044,positive,positive
5045,positive,neutral
5046,neutral,neutral
5047,positive,neutral
5048,neutral,positive
5049,positive,negative
5050,positive,positive
5051,positive,negative
5052,positive,positive
5053,neutral,positive
5054,positive,positive
5055,neutral,positive
5056,neutral,neutral
5057,neutral,neutral
5058,positive,positive
5059,positive,negative
5060,positive,positive
5061,neutral,positive
5062,positive,positive
5063,neutral,positive
5064,neutral,neutral
5065,neutral,neutral
5066,neutral,positive
5067,positive,positive
5068,positive,positive
5069,positive,positive
5070,positive,negative
5071,positive,positive
5072,positive,neutral
5073,positive,positive
5074,positive,positive
5075,neutral,neutral
5076,positive,positive
5077,positive,negative
5078,neutral,neutral
5079,neutral,neutral
5080,positive,neutral
5081,positive,positive
5082,positive,positive
5083,neutral,neutral
5084,neutral,positive
5085,positive,negative
5086,positive,positive
5087,positive,positive
5088,positive,positive
5089,positive,positive
5090,neutral,neutral
5091,positive,positive
5092,positive,positive
5093,positive,positive
5094,positive,positive
5095,neutral,neutral
5096,positive,neutral
5097,positive,neutral
5098,neutral,negative
5099,neutral,neutral
5100,positive,positive
5101,positive,positive
5102,positive,positive
5103,positive,neutral
5104,positive,negative
5105,positive,positive
5106,positive,positive
5107,positive,neutral
5108,neutral,positive
5109,positive,positive
5110,positive,positive
5111,neutral,neutral
5112,positive,positive
5113,positive,positive
5114,neutral,neutral
5115,neutral,neutral
5116,positive,positive
5117,positive,positive
5118,neutral,negative
5119,positive,positive
5120,neutral,neutral
5121,neutral,negative
5122,neutral,positive
5123,neutral,neutral
5124,neutral,neutral
5125,neutral,negative
5126,positive,positive
5127,positive,positive
5128,positive,positive
5129,positive,neutral
5130,positive,positive
5131,neutral,neutral
5132,positive,positive
5133,positive,negative
5134,neutral,neutral
5135,neutral,neutral
5136,positive,positive
5137,positive,positive
5138,positive,positive
5139,neutral,neutral
5140,neutral,positive
5141,positive,positive
5142,positive,neutral
5143,positive,positive
5144,positive,neutral
5145,neutral,positive
5146,neutral,neutral
5147,neutral,neutral
5148,neutral,neutral
5149,neutral,negative
5150,positive,positive
5151,positive,positive
5152,positive,neutral
5153,neutral,neutral
5154,positive,positive
5155,positive,neutral
5156,neutral,neutral
5157,neutral,neutral
5158,neutral,neutral
5159,positive,positive
5160,positive,positive
5161,neutral,positive
5162,positive,neutral
5163,positive,positive
5164,neutral,neutral
5165,positive,neutral
5166,positive,positive
5167,positive,positive
5168,positive,positive
5169,positive,positive
5170,neutral,neutral
5171,positive,positive
5172,positive,positive
5173,neutral,negative
5174,positive,neutral
5175,positive,positive
5176,positive,neutral
5177,neutral,positive
5178,neutral,neutral
5179,neutral,positive
5180,neutral,neutral
5181,neutral,neutral
5182,neutral,neutral
5183,positive,positive
5184,positive,positive
5185,positive,neutral
5186,neutral,positive
5187,positive,positive
5188,positive,neutral
5189,positive,neutral
5190,neutral,positive
5191,positive,positive
5192,positive,positive
5193,positive,positive
5194,neutral,positive
5195,positive,negative
5196,neutral,positive
5197,neutral,neutral
5198,neutral,neutral
5199,neutral,neutral
5200,neutral,neutral
5201,positive,positive
5202,positive,positive
5203,neutral,negative
5204,positive,positive
5205,positive,neutral
5206,positive,positive
5207,positive,positive
5208,positive,positive
5209,positive,positive
5210,positive,neutral
5211,positive,positive
5212,neutral,neutral
5213,neutral,negative
5214,positive,negative
5215,neutral,positive
5216,positive,positive
5217,positive,positive
5218,positive,positive
5219,positive,neutral
5220,positive,positive
5221,neutral,neutral
5222,neutral,positive
5223,positive,positive
5224,positive,positive
5225,neutral,neutral
5226,neutral,positive
5227,neutral,negative
5228,positive,neutral
5229,neutral,positive
5230,positive,neutral
5231,positive,positive
5232,positive,positive
5233,neutral,neutral
5234,positive,positive
5235,positive,positive
5236,positive,neutral
5237,positive,positive
5238,positive,positive
5239,positive,positive
5240,positive,positive
5241,positive,neutral
5242,positive,negative
5243,positive,neutral
5244,positive,positive
5245,positive,positive
5246,positive,positive
5247,positive,positive
5248,positive,negative
5249,neutral,positive
5250,neutral,neutral
5251,positive,neutral
5252,neutral,neutral
5253,positive,neutral
5254,neutral,positive
5255,positive,positive
5256,positive,neutral
5257,positive,positive
5258,positive,positive
5259,neutral,positive
5260,positive,positive
5261,positive,positive
5262,neutral,neutral
5263,positive,positive
5264,positive,positive
5265,neutral,negative
5266,positive,negative
5267,positive,positive
5268,neutral,neutral
5269,positive,neutral
5270,positive,positive
5271,positive,positive
5272,positive,positive
5273,positive,positive
5274,neutral,neutral
5275,neutral,neutral
5276,positive,positive
5277,neutral,positive
5278,positive,positive
5279,neutral,neutral
5280,positive,neutral
5281,neutral,neutral
5282,neutral,neutral
5283,neutral,neutral
5284,positive,positive
5285,positive,neutral
5286,neutral,positive
5287,neutral,positive
5288,positive,negative
5289,positive,neutral
5290,neutral,positive
5291,positive,positive
5292,neutral,positive
5293,neutral,negative
5294,neutral,neutral
5295,neutral,neutral
5296,positive,negative
5297,positive,positive
5298,positive,positive
5299,neutral,neutral
5300,neutral,positive
5301,neutral,neutral
5302,positive,positive
5303,neutral,neutral
5304,positive,positive
5305,neutral,neutral
5306,neutral,positive
5307,neutral,positive
5308,neutral,positive
5309,positive,neutral
5310,neutral,neutral
5311,neutral,positive
5312,positive,positive
5313,positive,positive
5314,positive,positive
5315,positive,neutral
5316,positive,negative
5317,neutral,negative
5318,positive,positive
5319,positive,positive
5320,positive,negative
5321,positive,positive
5322,positive,positive
5323,positive,positive
5324,positive,positive
5325,positive,positive
5326,positive,neutral
5327,neutral,neutral
5328,neutral,positive
5329,neutral,neutral
5330,neutral,positive
5331,neutral,neutral
5332,neutral,positive
5333,positive,negative
5334,neutral,neutral
5335,positive,positive
5336,positive,positive
5337,positive,neutral
5338,neutral,neutral
5339,positive,neutral
5340,positive,neutral
5341,positive,positive
5342,neutral,neutral
5343,neutral,positive
5344,positive,positive
5345,positive,positive
5346,positive,positive
5347,positive,positive
5348,positive,positive
5349,neutral,neutral
5350,neutral,positive
5351,positive,positive
5352,neutral,neutral
5353,positive,neutral
5354,positive,positive
5355,positive,neutral
5356,positive,positive
5357,positive,positive
5358,neutral,negative
5359,positive,positive
5360,positive,positive
5361,positive,positive
5362,positive,positive
5363,positive,negative
5364,positive,positive
5365,positive,neutral
5366,neutral,positive
5367,positive,positive
5368,positive,positive
5369,neutral,neutral
5370,positive,neutral
5371,positive,neutral
5372,positive,neutral
5373,neutral,neutral
5374,neutral,neutral
5375,positive,positive
5376,neutral,neutral
5377,neutral,negative
5378,positive,neutral
5379,positive,positive
5380,positive,positive
5381,positive,negative
5382,positive,positive
5383,neutral,neutral
5384,neutral,positive
5385,positive,positive
5386,neutral,neutral
5387,positive,neutral
5388,positive,positive
5389,neutral,neutral
5390,positive,positive
5391,neutral,negative
5392,neutral,neutral
5393,positive,positive
5394,neutral,negative
5395,positive,neutral
5396,neutral,positive
5397,positive,positive
5398,positive,positive
5399,positive,neutral
