,tweet_created_at,tweet_full_text,sentiment,probability
4670,Fri Sep 07 01:08:24 +0000 2018,"JUST DO IT. 
.
.
.
#justdoit #nike #colinkapernick #kapernick #tofreedom #nickiminaj #nobadvibes #blacksndproud #blackexcellence #proud #heritage 
.
.
@nickiminaj @nike @nikesportswear… https://t.co/hQeYwPYXhA",positive,0.6409281525252032
4671,Fri Sep 07 01:08:23 +0000 2018,Believe in something even if it means sacrificing everything. #JustDoIt https://t.co/CBlneGTREs,negative,0.5871472125961769
4672,Fri Sep 07 01:08:23 +0000 2018,"@NatCookResists @ListenToEzra @gbmnyc @NFL @nflcommish @NFLPA @realDonaldTrump @TheSWPrincess @Havok_2O18 @MalcolmJenkins @Kaepernick7 @KSTiLLS @mosesbread72 @Nike @KingJames @MatthewWolfff @JynErso_2017 @DeadpoolResists @debbiesideris @TrinityResists @SabineResists @Minervasbard @RebelScumPixie @JediMasterDre @B52Malmet @Lady_Star_Gem @JeffBfish @JainaResists @knot4sharing We kneel to fight oppression
for the families shattered
for the country to wake up 
and realize that we matter

#TakeAKnee
#JustDoIt
#ImWithKaep https://t.co/xFrWqVmFAf",neutral,0.5927924896279895
4673,Fri Sep 07 01:08:17 +0000 2018,Wonder how many people are out there in cut up socks not watching football? #NFLKickoff #NFL #JustDoIt #Nike #BoycottNike #NikeBoycott #ATLvsPHI #FlyEaglesFly #Falcons,negative,0.6341877246969748
4674,Fri Sep 07 01:08:11 +0000 2018,Your morals must be silenced in order to feed your family? I understand. You have to support your family. I'd compromise as well when faced with the same. Heroes? Heroes don't understand. They sacrifice in the face of adversity. @Kaepernick7 #JustDoIt https://t.co/j7wTtNo0cO,negative,0.5991904628894943
4675,Fri Sep 07 01:08:02 +0000 2018,"@realDonaldTrump @jeffsessions 
#JustDoIt, to borrow a phrase.Expose all of this now and get this #WitchHunt over with! https://t.co/7ELYdgyK1F",neutral,0.6169109387799533
4676,Fri Sep 07 01:07:37 +0000 2018,Lol my dads is the best one #JustDoIt 🤷🏽‍♀️ https://t.co/imOj1IGw8l,positive,0.8975646092306347
4677,Fri Sep 07 01:07:09 +0000 2018,"Stand for Jesus because He hung for you.
Just Do It because He already Did It.
It is FINISHED. The victory was won when the Son was hung.

Anybody else still standing?
#justdoit

- @MarcusjRogers",negative,0.5982701947886465
4678,Fri Sep 07 01:07:03 +0000 2018,#JustDoIt Serena Williams into US Open final with emphatic win over Anastasija Sevastova - BBC Sport https://t.co/wd2ejvORvC,neutral,0.6476615098692456
4679,Fri Sep 07 01:06:56 +0000 2018,The only reason I’m watching the season opener is to see Kaepernick’s Nike commercial live. #JustDoIt #NFL,neutral,0.6355589239848104
4680,Fri Sep 07 01:06:52 +0000 2018,"Remember the time when Cambodian women working in Nike factories suffered Mass faintings?
#justdoit because Social justice is not for Cambodians?
Cambodian women sacrificed so that Nike could talk about Colin Kaepernick's sacrifices.
#justdoit because suckers pay money for it. https://t.co/cmKtwiYHHw",negative,0.6231637892239483
4681,Fri Sep 07 01:06:50 +0000 2018,"It’s #NFLkickoff2018!

I support players who #TakeAKnee, I support @NFLPA members 1st Amendment RIGHTS

Thank you @Nike &amp; @Kaepernick7!

#JustDoIt #TakeAKnee
#TheResistance https://t.co/nYVhmNePo5",positive,0.7067532929944927
4682,Fri Sep 07 01:06:42 +0000 2018,"Greatness comes from being in love with the process.
#trusttheprocess.
#justdoit",positive,0.9043844689978722
4683,Fri Sep 07 01:06:39 +0000 2018,"@KoehlerMatthew @dino_grandoni @RepRobBishop @NatResources @NRA Absofuckinglutely. #ParisAgreement vs #conflictminerals

#JustDoIt",neutral,0.6586221554772745
4684,Fri Sep 07 01:06:32 +0000 2018,"Yall heard the man. #justdoit 😂🤣😂🤣 @ Greenville, South Carolina https://t.co/O0HtYwawYb",neutral,0.6786081532798134
4685,Fri Sep 07 01:05:57 +0000 2018,"LA-based friends, watch Life of the Party @ArenaCinelounge Sunset Blvd from Sep 14-20, #photooftheday #love
https://t.co/AWEDHO4rrZ … … https://t.co/Wn4Jun6c4U #womeninfilme #SupportIndieFilm #IndieFilm #AcademyQualifying #debut #LosAngeles #Hollywood #Zioncontroller #justdoit https://t.co/XAJ94SYS5P",positive,0.7117413541836511
4686,Fri Sep 07 01:05:55 +0000 2018,Can you say WOW!?!!! #justdoit #girlpower #keepmoving https://t.co/AI8kdbQHSZ,neutral,0.6705294701934085
4687,Fri Sep 07 01:05:43 +0000 2018,https://t.co/VyR8c7kHrw #Nike #BattlingBoysofBenghazi this September 11 #NeverForget #RedNationRising #BoycottNikeJustDoIt #JustDoIt,neutral,0.6416776632345804
4688,Fri Sep 07 01:05:40 +0000 2018,"@ListenToEzra @gbmnyc @NFL @nflcommish @NFLPA @realDonaldTrump @TheSWPrincess @1Jedi_Rey @Havok_2O18 @MalcolmJenkins @Kaepernick7 @KSTiLLS @mosesbread72 @Nike @KingJames @MatthewWolfff @JynErso_2017 @DeadpoolResists @debbiesideris We #TakeAKnee for my brothers &amp; sisters
beaten/killed because of the color of their skin

We #TakeAKnee because there has yet to be a penalty
as the Badge always wins

#TakeAKnee
#JustDoIt
#ImWithKaep https://t.co/ZmNDPUfDoh",neutral,0.6013259104877784
4689,Fri Sep 07 01:05:37 +0000 2018,"I’m a 32 yr Vet...I’m not offended, and I support Kaep’s peaceful protest to highlight systemic injustice. 

So, yea, #JustDoIt Because “Colin Kaepernick Is Not Going Away”
#TakeAKnee #JustDoIt #ImWithKaep https://t.co/ax2yVebB1f",negative,0.8611556018382658
4690,Fri Sep 07 01:05:36 +0000 2018,"#JustDoIt 
#nike✔️ 
TAG A FRIEND 😘 https://t.co/i62v5SNjy1",neutral,0.6397531372591813
4691,Fri Sep 07 01:05:17 +0000 2018,This man is not rioting. He is not acting out violently. He is speaking out. He’s not burning flags. And he damn sure isn’t being hypocrites like the 99% of you complaining. He’s a better man having the bravery to do what he’s been doing. So keep doing it @Kaepernick7 #justdoit,negative,0.8414757356578855
4692,Fri Sep 07 01:05:15 +0000 2018,"White-owned/run $billion-dollar company fuels wars among impoverished Black communities throughout the US?

“Nah! Y’all wrong! I’ma still cop your kicks, tho.”

Same $billion-dollar company uses Black issues as a press op?

“What deaths?? LOL! WE OUT TO THE NYSE!!”

#JustDoIt https://t.co/VpW8y5zFvZ",negative,0.6407386748657167
4693,Fri Sep 07 01:05:12 +0000 2018,"I’m a 32 yr Vet...I’m not offended, and I support Kaep’s peaceful protest to highlight systemic injustice. 

So, yea, #JustDoIt Because “Colin Kaepernick Is Not Going Away”
#TakeAKnee #JustDoIt #ImWithKaep https://t.co/tGAdNpzzYR",negative,0.8611556018382658
4694,Fri Sep 07 01:05:08 +0000 2018,"How many of you actually stood up in your home when the National Anthem came on..... 
So if you didn't then you don't have any reason to be mad @Kaepernick7

#NFLKickoff
#ImWithKaep 
#JustDoIt",negative,0.6281969814711242
4695,Fri Sep 07 01:05:04 +0000 2018,@Nike I'm confident there will never be a day that this commercial doesn't get my adrenaline pumping. #JustDoIt,negative,0.6065749353082194
4696,Fri Sep 07 01:04:55 +0000 2018,Welcome to #football2018szn led by that mean ass Boyz 2 Men #Nationalanthem harmonies way to pull it together fellas Murca y'all like that @Nike #justdoit,negative,0.6050801500647319
4697,Fri Sep 07 01:04:48 +0000 2018,Im blocking you 😫😘💀@KingAmiyahScott #JustDoIt ✔️ https://t.co/PWkwlgpBci,neutral,0.6210443133391218
4698,Fri Sep 07 01:04:37 +0000 2018,These Nike Memes are out of control!  I am dying looking at all of these!  #justdoit https://t.co/QyR2vzEJuS,negative,0.6444725878193001
4699,Fri Sep 07 01:04:21 +0000 2018,Anyone take #potus’ BP today? #NYToped #KavanaughHearings #JustDoIt,neutral,0.6161867361256836
4700,Fri Sep 07 01:04:20 +0000 2018,"@avanic3 #Nike should have made this ad instead, these are the true heroes of our country #JustDoIt https://t.co/RZJncUbh73",neutral,0.5901460139698818
4701,Fri Sep 07 01:04:13 +0000 2018,"#justdoit no matter how much you'd rather being playing in gokarts!
#gamingmeme #nintendo #startbuttonreview https://t.co/LJikWv6xtt",negative,0.5991478043693768
4702,Fri Sep 07 01:04:13 +0000 2018,@serenawilliams Well played match Queen. One more to go. You got this #JustDoIt #UsOpen https://t.co/gkZrTyolqk,positive,0.6694389495964783
4703,Fri Sep 07 01:04:05 +0000 2018,I stand with @Kaepernick7 &amp; @Nike ( Fernie does too!) #JustDoIt https://t.co/fMcmimrnKu,neutral,0.638712054134611
4704,Fri Sep 07 01:04:03 +0000 2018,Choosing Is Still Part Of Tha Game #JustDoIt https://t.co/HiqX0EWKUy,neutral,0.659557676286206
4705,Fri Sep 07 01:04:02 +0000 2018,"Lovin’ this ad from @nike.  Don’t ask if your dreams are crazy, ask if they are crazy enough.  Brilliant.  Thanks.  Wela’lin.  Merci.  #JustDoIt #Nike https://t.co/CA5zgBv8OZ",positive,0.601428562513
4706,Fri Sep 07 01:03:35 +0000 2018,"@gbmnyc @NFL @nflcommish @NFLPA @realDonaldTrump @TheSWPrincess @1Jedi_Rey @Havok_2O18 @MalcolmJenkins @Kaepernick7 @KSTiLLS @mosesbread72 @Nike @KingJames In silence we kneel 
as the anthem plays
drawing attention to injustice
by some that wear Blue, we are betrayed.

#TakeAKnee
#JustDoIt
#ImWithKaep https://t.co/B0yU5NozR0",neutral,0.6137566098564294
4707,Fri Sep 07 01:03:32 +0000 2018,"Don’t ask if your dreams are crazy, ask if they’re  crazy enough” - Colin Kaepernick 
#ThatsWhatsUP LITERALLY!!! @kaepernick7 ✊🏾 #Nike #JustDoIt #BelieveInSomething #NYC #ColinKaepernick… https://t.co/KaeTjubXkR",neutral,0.5946905546085088
4708,Fri Sep 07 01:03:31 +0000 2018,"I walked holes into four pairs of (very old) sneakers last school year. Thanks, @nike , for that last push to finally replace them. #justdoit https://t.co/4YRO9L0ihZ https://t.co/3GV922KM5w",positive,0.6169437044456563
4709,Fri Sep 07 01:03:27 +0000 2018,"Believe in #Dope #HipHop, even if it means finding it on your own.
#wwliradio #SupportDopeHipHop
🤷🏾‍♂️🤷🏾‍♂️ #whynot 😎
✊🏿✊🏿 @kaepernick7
👍🏾👍🏾@nike #JustDoIt https://t.co/LNampXeVHE",positive,0.5779789946053145
4710,Fri Sep 07 01:03:16 +0000 2018,"""... Are you crazy enough"" #justdoit",negative,0.5809242311439698
4711,Fri Sep 07 01:03:12 +0000 2018,"@NFL  #Kaepernick #Nike #Freedom

Hey! That cameraman is on his knees during the anthem.  Did all the whiners notice that?

#JustDoIt",negative,0.5931535661816945
4712,Fri Sep 07 01:03:06 +0000 2018,Sooooo... does the new Nike #justDoit #Kaepernick ad come on at this break?? #NFLKickoff,neutral,0.592344853869615
4713,Fri Sep 07 01:02:53 +0000 2018,Today I got great satisfaction wearing my work shirt. My Nike golf work shirt. To all that entered our building it looked like a show of support for Colin Kaepernick. Today we #JustDoIt right.,positive,0.7667956404047288
4714,Fri Sep 07 01:02:46 +0000 2018,@Tish_JA Same question - @Nike did you #JustDoIt?,neutral,0.7447718532652234
4715,Fri Sep 07 01:02:38 +0000 2018,I wear socks that represent the disrespect of cops as pigs! #justdoit @Nike https://t.co/zKFj9gfiDL,neutral,0.6274509636313058
4716,Fri Sep 07 01:02:30 +0000 2018,"Who yall got!? #Falcons #Eagles
#Follow @ckgthedon on #Spotify @spotify 
https://t.co/GzhBcQik3z
@itunes #Itunes
https://t.co/C0MM172NAN
#BoyzIIMen #NationalAnthem 
#NflKickoff #Nfl #ThursdayThoughts #Turnt #Lit 
#Nike #JustDoIt #kapernick https://t.co/eP5yLXqwu8",neutral,0.7412347249048193
4717,Fri Sep 07 01:02:02 +0000 2018,First game of @NFL season gonna be like the super bowl. We will be waiting for the #Commercial of @Kaepernick7 for @Nike #JustDoIt #ATLvsPHI #ImWithKaep,positive,0.779953135198981
4718,Fri Sep 07 01:01:47 +0000 2018,Am I the only one who got chills watching the full #Kapernick #Nike commercial? Simply wow. #justdoit,neutral,0.5871823001312497
4719,Fri Sep 07 01:01:42 +0000 2018,"💫 Keep following your heartfelt instincts.  If you’re thinking of someone, let them know.  Don’t let past hurts hold you back from expressing what you really think and feel.  Be like a kid again.  It may mean the world to that person  🌎 #dontholdback #justdoit #ThursdayThoughts",negative,0.6082768485308979
4720,Fri Sep 07 01:01:41 +0000 2018,Miss Andi has some new kicks. She's ready to #justdoit https://t.co/dRS6L8rfSY,neutral,0.6297442553055573
4721,Fri Sep 07 01:01:36 +0000 2018,Where these #JustDoIt memes coming from cause I need a bih to #justdoit and cook for a black nigga.,negative,0.58962228308989
4722,Fri Sep 07 01:01:35 +0000 2018,TBT when I wore The Ravens Super Bowl Ring! #Dickson #FormerStudent #justdoit #teamnike https://t.co/wt84jChMiv,neutral,0.6081565930441497
4723,Fri Sep 07 01:01:25 +0000 2018,"#NFLkickoff2018 #TheResistance
#ImWithKaep #TakeAKnee #JustDoIt
@NFL &amp; @nflcommish
Let members of the @NFLPA exercise their 1st Amendment RIGHT w/o fines or being blacklisted
@realDonaldTrump
As a Marine #Vet I didnt serve for a flag &amp; a song, but for OUR RIGHTS
#VetsAgainstTrump https://t.co/aEpRU16aX2",neutral,0.6016098943068491
4724,Fri Sep 07 01:01:16 +0000 2018,Bring a posse of fashionable souls. #Justdoit,neutral,0.6131491139732635
4725,Fri Sep 07 01:01:16 +0000 2018,"Today as the NFL Season Kickoff begins, I want to Proudly say #ImWithKaep @NFLPA 

Thank You @Nike for choosing to be on the Right Side of History #JustDoIt 

#TakeAKnee https://t.co/SZj4xIVj9j",positive,0.7310637448802841
4726,Fri Sep 07 01:01:13 +0000 2018,"Nike's Favorability Drops Double Digits Following New ‘Just Do It’ Campaign with Colin Kaepernick #JustDoIt
https://t.co/ZA83zBs3Bw",neutral,0.6973268287172877
4727,Fri Sep 07 01:01:07 +0000 2018,"The #Eagles &amp; #Falcons players have taken the field, and my my my, those Nike jerseys look extra fantastic on them!

Hope fans are proudly wearing their #NFL #Nike jerseys for #NFLKickoff!

#InBrotherhood #FlyEaglesFly #JustDoIt #NFLkickoff2018",positive,0.6653268500047734
4728,Fri Sep 07 01:00:54 +0000 2018,WE CAN MAKE JOKES ALL DAY. BUT WE WILL NEVER FORGET THE REAL REASON. #blacklivesmatter #alllivesmattet #stoptheviolence #justiceforall #stayfocusedblacks #takeastand #nike #justdoit… https://t.co/rjZdBnaviO,positive,0.6882896456906765
4729,Fri Sep 07 01:00:37 +0000 2018,"@The_Trump_Train Nope.  I will continue to wear Nike...proudly!
#JustDoIt 
#FuckTrump",neutral,0.6121381985237442
4730,Fri Sep 07 01:00:28 +0000 2018,Down 34%  Haha #JustDoIt,positive,0.5780095938996951
4731,Fri Sep 07 01:00:22 +0000 2018,Bahaha love this one!! #Tyson #Nike #JustDoIt #campaign #legend #Champ #Boxing https://t.co/9YepGmh4zg,positive,0.7551992895077191
4732,Fri Sep 07 01:00:00 +0000 2018,"#Football #RespectTheFlag #CoffeeMug Go To:
https://t.co/WCy0bkayLg
#Kaepernick #Nike #America #Sports #NFL #Anthem #RedWave #GodBlessAmerica #CoffeeCup #Mug #Cup #MAGA #Patriotic #Patriotism #JustDoIt https://t.co/QE3mobS0gj",neutral,0.678981296571725
4733,Fri Sep 07 00:59:59 +0000 2018,Today was Day 767 of running a 5K or longer every day. 2638 miles done; 22362 miles to go. #JustDoIt #RaceAroundEarth https://t.co/jSIySsTujd,neutral,0.5982358663488729
4734,Fri Sep 07 00:59:58 +0000 2018,@blackenterprise @Nike I love it! #ImWithKap #JustDoIt #NFLKickoff #StopKavanaugh #ThursdayThoughts https://t.co/PmbJeYQAcV,positive,0.9731221873780448
4735,Fri Sep 07 00:59:50 +0000 2018,@leighmragsdale 👀👀👀 Segway's Drift e-skates aren't nearly as dangerous as they look https://t.co/APP7E2j0qA via @engadget 😂😂😂 #justdoit,neutral,0.5985654635397578
4736,Fri Sep 07 00:59:31 +0000 2018,@CoryBooker is an example of what makes America great! @JeffFlake what about you? Asking for all Americans looking for a @GOP hero! #BlockKavanaugh #justdoit https://t.co/GiZimylQ1X,positive,0.6369023166171371
4737,Fri Sep 07 00:59:26 +0000 2018,31! 31! And in her own words... it's just the beginning!  #JustDoIt #USOpen #ontothenextone @serenawilliams #amazing,positive,0.6722342832865915
4738,Fri Sep 07 00:59:14 +0000 2018,"If He says get on top,JUST DO IT!!!He already know you a big ass Bitch sis !!!!!👋🏾👋🏾👸🏾 #JustDoIt #Nike #PERIOD #OKKKUUURT #ASFHJKKDXSSHJHZSDJJ https://t.co/nlIpGXI4r0",neutral,0.5946078076650534
4739,Fri Sep 07 00:59:13 +0000 2018,"Hey, @Nike I’m not going anywhere. #JustDoIt https://t.co/7J3TV3RTeA",negative,0.635138924411661
4740,Fri Sep 07 00:59:00 +0000 2018,I think mine is better @Nike #JustDoIt https://t.co/qm2y4AjsRx,positive,0.6117990082827199
4741,Fri Sep 07 00:58:53 +0000 2018,“Don’t believe you have to be like anybody to be somebody” #justdoit @Nike https://t.co/3D9J8uc0gc,negative,0.5960057756223809
4742,Fri Sep 07 00:58:36 +0000 2018,🍕 is life! #pizza #personalpizza #believe #believeinyourheart #conquerthatpizza #nike #justeatit #justdoit #pepperoni #sausage #pineappledoesgoonpizza https://t.co/oRI6DEa9zg,positive,0.5874416331253793
4743,Fri Sep 07 00:58:31 +0000 2018,What? @qualityproblems IS AVAIL ON AMAZON PRIME? YOU CAN WATCH IT RIGHT NOW! #JUSTDOIT https://t.co/wiKAfvKLv3,positive,0.6272920380265087
4744,Fri Sep 07 00:58:30 +0000 2018,Believe in something. Even if it means sacrificing everyone. #justdoit https://t.co/4IGeFlIfVt,negative,0.5798061638306072
4745,Fri Sep 07 00:58:28 +0000 2018,It's getting really ugly out there!!! #JUSTDOIT https://t.co/spLdMDyKXu,neutral,0.5976360808658153
4746,Fri Sep 07 00:58:24 +0000 2018,Even if it’s $100 it’s the principle. #JustDoIt https://t.co/1tD06bu0lj,neutral,0.6221615961973356
4747,Fri Sep 07 00:58:12 +0000 2018,"Episode 249: #highschool
🤙🏽Please share this with your favorite high school student.🤙🏽 Always take Honors and AP classes. You can do it. #JustDoIt

#albertusmagnushighsxhool #advancedplacement #honorsociety #summacumlaude #mentorship 
#scholarship #ivyleague #college https://t.co/bhMbhEfY1X",positive,0.6449539776605537
4748,Fri Sep 07 00:58:05 +0000 2018,Gonna be attempting a 24hr stream on Saturday! Plus giving away a Tales Of Berseria code! #24hourstream #talesofbersia #animegames #JustDoIt,positive,0.5874855933152409
4749,Fri Sep 07 00:58:01 +0000 2018,Because @KingAmiyahScott RUNS THE WORLD 💁🏼‍♀️ #JustDoIt 😍😘 https://t.co/k9JTfXz1tL,neutral,0.6577429577099412
4750,Fri Sep 07 00:57:34 +0000 2018,"#JustDoIt
Attention Trump, 
Stop Wrapping the American Flag and Football in Racism. 

Leave Our Game and Pastime Alone 
STOP Infecting Our Leisure Time with Your Bigoted Attitudes 

Real Liberty is the freedom to burn or honor our flag as we choose. https://t.co/Hh3d5zRyOo",neutral,0.5814542890077505
4751,Fri Sep 07 00:57:30 +0000 2018,"Believe in something even if it means sacrificing everything, or controlled burn so you can recover for a second attempt? #nike #justdoit",negative,0.5980730866897983
4752,Fri Sep 07 00:57:13 +0000 2018,@Acts17 @InspiringPhilos @realDonaldTrump @nike @ArmorOGod My two cents: #JustDoIt #KaepernickNike #KaepernickNikeAd #JustBlewIt #GetWokeGoBroke . https://t.co/dO6HAAcviL,neutral,0.6765245414566048
4753,Fri Sep 07 00:57:06 +0000 2018,"As recently as 2015, the Department of Defense was doling out millions to the NFL for such things as military flyovers, flag unfurlings, emotional color guard ceremonies, enlistment campaigns, and — interestingly enough — national anthem performances @MelsLien #JustDoIt",neutral,0.5822606888418114
4754,Fri Sep 07 00:56:47 +0000 2018,"I’m repost this not only because I believe in the message but also to piss off the #racists 😂😂😂 _ 
_
#Repost @kaepernick7
・・・
Believe in something. Even if it means sacrificing everything. #JustDoIt #Nike https://t.co/J4Lov3zDRR",negative,0.6819438864859034
4755,Fri Sep 07 00:56:30 +0000 2018,@Nike So now you Condone the Oppression of Women! Show us Just How Low you can Go! #JustDoIt https://t.co/oypqtivvn1,positive,0.6013429208417509
4756,Fri Sep 07 00:56:26 +0000 2018,Usually we go Adidas for soccer season. Not this season. #JustDoIt #ItsWorking https://t.co/CZ3RfMp5Pg,neutral,0.5972157703033518
4757,Fri Sep 07 00:56:22 +0000 2018,"Ethic question: even if all proceeds from sales go to charity, how much child labor can you get away with before it becomes unacceptable? Asking for a millionaire friend in a marketing campaign #justdoit #NikeBoycott https://t.co/ZdMIt43qQz",neutral,0.6124870986750253
4758,Fri Sep 07 00:56:17 +0000 2018,Football time! #JustDoIt https://t.co/uQKd0CDIC1,neutral,0.7298487693622054
4759,Fri Sep 07 00:56:14 +0000 2018,Let’s go @serenawilliams #USOpen2018 #thismama #JustDoIt https://t.co/U5YwVvYfrK,neutral,0.6527052347259831
4760,Fri Sep 07 00:56:03 +0000 2018,College Removes Uniforms Featuring Nike Logo To Protest Kaepernick Deal : https://t.co/F84XjuusbN #TCOT #TGDN #PJNET #CCOT #WAAR #NRA #2A #JustDoIt,neutral,0.6180340031076427
4761,Fri Sep 07 00:55:59 +0000 2018,#JustDoIt ✅ N I K E W O R L D @Kaepernick7 @KingJames @KatieUtehs @LarryBeilABC7 @stephenasmith @maxkellerman @MollyQerim @RealSkipBayless @ShannonSharpe @JennyTaft @JennaWolfe @JoyTaylorTalks @BenSimmons25 @shaunking @IamAkademiks @BSO @QuavoStuntin @KevinHart4real https://t.co/HlvxnFtb7q,neutral,0.6312408841217767
4762,Fri Sep 07 00:55:44 +0000 2018,Not mad about the #NFLKickoff delay. Gives me@time to make it home. I don’t want to miss the #JustDoIt commercial either.,negative,0.8684602913724374
4763,Fri Sep 07 00:55:33 +0000 2018,So the #justdoit meme taking over the social media,neutral,0.6320794439849488
4764,Fri Sep 07 00:55:32 +0000 2018,"@agodgmt AGOD (HARD BEING ME) ✊ IS THE BEST💌 MESSAGE💌 DELIVERED🚚 BY ANY RAP🎤 ARTIST🎨..... 
#Listen 🎧 to this 💌 #message 💌 
.
#GMTLIFE #music #Djokovic 🔥🔥🔥 #worldstar #BlackLivesMatters #YouTube #JustDoIt #HipHopEd #hiphoprap #tidal #AGOD #GMT https://t.co/ZnMIvKdUe6",positive,0.5923050122592005
4765,Fri Sep 07 00:55:02 +0000 2018,What if the #JustDoIt Campaign with Kap is the Che Guevara T-Shirt Moment of the Anti-Police Brutality Movement.,neutral,0.5902907587161358
4766,Fri Sep 07 00:54:59 +0000 2018,"Listen. If Colin Kaepernick’s Nike Ad Bothers You, Just Ignore It Like You Do Racism And Police 👮🏻‍♂️ Brutality  🤷🏾‍♂️ 🤯 #justdoit #justsayin",negative,0.6044854630199274
4767,Fri Sep 07 00:54:58 +0000 2018,"Believe in something. Even if it means sacrificing everything.
.
.
.
.
.
#justdoit #nike https://t.co/6UL3C7mbpY",negative,0.5823896679774383
4768,Fri Sep 07 00:54:53 +0000 2018,Best one I have seen. #justdoit https://t.co/pYkhQ7lgz7,positive,0.6481821770050155
4769,Fri Sep 07 00:54:37 +0000 2018,#ThursdayNightFootball #JustDoIt @ Buffalo Wild Wings https://t.co/NnsphJOKPO,neutral,0.6636872948024385
4770,Fri Sep 07 00:54:35 +0000 2018,"Just Do It!!! 🤣
.
.
#justdoit #nike #shapedbyshay #memes #healthylifestyle #momlife #momoftwo #workfromhomemom #healthymoms #funnymemes #thursdaythoughts #thursdaymood #healthandwellness… https://t.co/z0THSPAKn3",positive,0.6006861088642222
4771,Fri Sep 07 00:54:32 +0000 2018,No one seen this coming! #JustDoIt “This large female stingray was grounded with her babies after a fisherman’s large HOOK was stuck in her mouth causing so much pain that she couldn’t be… https://t.co/S0lep1oW4w,negative,0.7355087252506239
4772,Fri Sep 07 00:54:26 +0000 2018,... gas is $1.45 a litre... how the fuck isn’t there a revolution ... #resolution #revelution instead stupid people are cutting up Nike shorts... #JustDoIt,negative,0.9348740774003094
4773,Fri Sep 07 00:54:11 +0000 2018,My new #Nike running shoes came so I can retire my trusty beat up pair #justdoit https://t.co/Ey5pVK8Cdx,positive,0.6317142651916845
4774,Fri Sep 07 00:53:46 +0000 2018,My favorite tweet #StandForTheAnthem #justdoit https://t.co/NDqScyz0B4,positive,0.6742736923294286
4775,Fri Sep 07 00:53:43 +0000 2018,"@espn Congratulations @serenawilliams ‼️👏 #JustDoIt❗️
@usopen",positive,0.6403069256952406
4776,Fri Sep 07 00:53:37 +0000 2018,#JustDoIt ✅ @Nike @KingJames @Kaepernick7 @BenSimmons25 @shaunking @KatieUtehs N I K E W O R L D @nikestore https://t.co/TbYQtz1Y8H,neutral,0.6526537997117963
4777,Fri Sep 07 00:53:34 +0000 2018,Loving @Kaepernick7 @Nike for Doing The Right Thing.   #JustDoIt #NIKETakesAKnee #Nike https://t.co/DNNSmbM3H3,positive,0.791779260298169
4778,Fri Sep 07 00:53:26 +0000 2018,"Is it. Is it time yet for this football thing? Can't wait to see all them helmet fouls! Les goo Patriots!!! Im feeling it, it's their year again! #NFLkickoff2018 #patriots #JustDoIt",positive,0.7228232341286457
4779,Fri Sep 07 00:53:17 +0000 2018,"Overall, viewers positively received @Nike's #DreamCrazy -- #GenZ resonated with the #creative the most. Read more in-depth coverage, here: https://t.co/Cqzvnm70Wd #JustDoIt #KaepernickNikeAd #advertising",neutral,0.656425252068487
4780,Fri Sep 07 00:53:13 +0000 2018,"Let’s Go Wolves!!! 🐾🏈 
#Westsidefootball #justdoit #houston #75 #OL/DL #offensiveline #oline #dline #futuredallascowboy #dallasborn #dallascowboys #hismomishisbarber… https://t.co/T6ZGVxgGZ5",neutral,0.6334281002601512
4781,Fri Sep 07 00:52:37 +0000 2018,Loving @Nike support of @Kaepernick7 &amp; glad my 10 year old was sporting a swoosh haircut!! #JustDoIt #TakeAKnee  #EquityMatters https://t.co/2w8SRI8W1T,positive,0.8219924248664868
4782,Fri Sep 07 00:52:37 +0000 2018,"SO MUCH TRUTH TO THIS HERE 
It's sad society is backwards as hell 
#getittogether #needrealjustice #justDoIt #ColinKapernick #isupportNIKE https://t.co/FEUAFk47Cn",negative,0.6227635903286887
4783,Fri Sep 07 00:52:34 +0000 2018,Watched the match she was on FIRE!!! So lucky to be able to watch the greatest ever. #SerenaWilliams #USOpen #GOAT #JustDoIt https://t.co/RSmJDyk3MV,positive,0.6395337710554917
4784,Fri Sep 07 00:52:29 +0000 2018,“So don’t ask if your dreams are crazy. Ask if they’re crazy enough.” #JustDoIt 👏🏼💪🏼♥️ @Kaepernick7 @serenawilliams #respect https://t.co/ZWmGTiXRfL,neutral,0.6048112571322776
4785,Fri Sep 07 00:52:27 +0000 2018,"...loco-motion... #dog #walk #grom #walkitlikeitalkit Get out there, with the #kids, #skate #bike #run #park #beach #hike #mall #JustDoIt #Be a #Dad today, #Mom too #Parent day is… https://t.co/PnTEFefhHJ",neutral,0.6543594482739596
4786,Fri Sep 07 00:52:24 +0000 2018,@Zaylegacy__ NIGGA #JUSTDOIT,neutral,0.6097032443500273
4787,Fri Sep 07 00:52:10 +0000 2018,Most business play the same game. Would your view be different if the messenger was different?  Silent protest is as American as apple pie. The NFL is good. Nike is good. Why so much hate. #justdoit your doing the same thing in a different way. https://t.co/hLEyvQUhf0,negative,0.6444795527145244
4788,Fri Sep 07 00:52:06 +0000 2018,"While attending a Marketing Conference w/ 24,000 registered attendees today, &amp; during Tina Fey’s keynote speech, @Nike choosing @Kaepernick7 for their latest campaign was mentioned. The majority of the audience clapped and cheered. This was in Ohio.  #hopeful #BlueWave #JustDoIt",neutral,0.6266122192491245
