,predicted,actual
4345,positive,positive
4346,negative,positive
4347,positive,positive
4348,neutral,negative
4349,neutral,positive
4350,positive,positive
4351,positive,positive
4352,negative,positive
4353,positive,positive
4354,positive,positive
4355,negative,negative
4356,neutral,negative
4357,positive,positive
4358,positive,positive
4359,neutral,positive
4360,positive,positive
4361,neutral,positive
4362,positive,positive
4363,positive,positive
4364,neutral,positive
4365,positive,positive
4366,positive,neutral
4367,positive,positive
4368,negative,neutral
4369,negative,positive
4370,positive,neutral
4371,positive,positive
4372,positive,positive
4373,positive,positive
4374,neutral,neutral
4375,positive,neutral
4376,positive,positive
4377,positive,positive
4378,negative,positive
4379,positive,positive
4380,positive,positive
4381,neutral,neutral
4382,neutral,negative
4383,positive,negative
4384,neutral,positive
4385,neutral,neutral
4386,positive,positive
4387,neutral,positive
4388,positive,positive
4389,negative,neutral
4390,positive,positive
4391,neutral,positive
4392,neutral,neutral
4393,positive,positive
4394,neutral,positive
4395,positive,positive
4396,positive,neutral
4397,positive,positive
4398,neutral,negative
4399,positive,positive
4400,neutral,neutral
4401,positive,negative
4402,neutral,positive
4403,positive,neutral
4404,positive,neutral
4405,positive,positive
4406,neutral,positive
4407,positive,negative
4408,positive,positive
4409,neutral,positive
4410,neutral,neutral
4411,neutral,neutral
4412,positive,neutral
4413,neutral,neutral
4414,positive,negative
4415,neutral,positive
4416,neutral,negative
4417,positive,positive
4418,neutral,neutral
4419,positive,positive
4420,positive,positive
4421,negative,positive
4422,positive,positive
4423,negative,positive
4424,positive,positive
4425,positive,positive
4426,positive,positive
4427,neutral,neutral
4428,neutral,positive
4429,neutral,neutral
4430,neutral,neutral
4431,positive,positive
4432,neutral,neutral
4433,positive,positive
4434,neutral,positive
4435,neutral,positive
4436,positive,positive
4437,neutral,negative
4438,neutral,neutral
4439,neutral,negative
4440,positive,neutral
4441,neutral,neutral
4442,neutral,positive
4443,positive,negative
4444,neutral,neutral
4445,positive,positive
4446,negative,neutral
4447,positive,positive
4448,positive,positive
4449,neutral,neutral
4450,neutral,positive
4451,neutral,positive
4452,neutral,neutral
4453,positive,positive
4454,positive,neutral
4455,neutral,neutral
4456,positive,positive
4457,positive,neutral
4458,neutral,neutral
4459,neutral,neutral
4460,neutral,positive
4461,neutral,neutral
4462,neutral,neutral
4463,negative,negative
4464,neutral,negative
4465,neutral,neutral
4466,neutral,neutral
4467,positive,neutral
4468,neutral,neutral
4469,neutral,positive
4470,neutral,positive
4471,neutral,positive
4472,negative,neutral
4473,neutral,neutral
4474,negative,neutral
4475,positive,negative
4476,neutral,positive
4477,positive,neutral
4478,positive,neutral
4479,positive,positive
4480,neutral,positive
4481,neutral,neutral
4482,positive,positive
4483,positive,neutral
4484,neutral,positive
4485,positive,positive
4486,positive,positive
4487,neutral,positive
4488,neutral,positive
4489,negative,neutral
4490,neutral,positive
4491,neutral,neutral
4492,neutral,neutral
4493,positive,positive
4494,neutral,neutral
4495,positive,positive
4496,positive,positive
4497,neutral,neutral
4498,neutral,neutral
4499,neutral,neutral
4500,negative,negative
4501,neutral,neutral
4502,positive,positive
4503,positive,neutral
4504,positive,negative
4505,neutral,positive
4506,neutral,neutral
4507,positive,positive
4508,positive,positive
4509,neutral,neutral
4510,positive,positive
4511,neutral,neutral
4512,positive,positive
4513,neutral,neutral
4514,positive,positive
4515,positive,positive
4516,positive,negative
4517,positive,negative
4518,neutral,neutral
4519,positive,positive
4520,neutral,positive
4521,neutral,positive
4522,neutral,neutral
4523,neutral,negative
4524,positive,negative
4525,positive,positive
4526,neutral,neutral
4527,positive,positive
4528,positive,neutral
4529,neutral,neutral
4530,positive,positive
4531,positive,negative
4532,positive,negative
4533,neutral,neutral
4534,negative,neutral
4535,neutral,neutral
4536,neutral,positive
4537,neutral,positive
4538,neutral,neutral
4539,neutral,positive
4540,positive,positive
4541,positive,positive
4542,positive,negative
4543,neutral,positive
4544,neutral,positive
4545,neutral,positive
4546,neutral,neutral
4547,positive,positive
4548,positive,negative
4549,neutral,neutral
4550,neutral,neutral
4551,positive,positive
4552,neutral,neutral
4553,positive,neutral
4554,negative,positive
4555,neutral,positive
4556,positive,neutral
4557,positive,neutral
4558,positive,neutral
4559,neutral,negative
4560,positive,positive
4561,positive,negative
4562,positive,negative
4563,positive,neutral
4564,neutral,positive
4565,positive,negative
4566,neutral,neutral
4567,negative,positive
4568,positive,positive
4569,neutral,positive
4570,neutral,neutral
4571,neutral,negative
4572,neutral,positive
4573,positive,positive
4574,neutral,neutral
4575,positive,neutral
4576,negative,neutral
4577,positive,neutral
4578,negative,positive
4579,neutral,positive
4580,positive,positive
4581,neutral,neutral
4582,positive,positive
4583,positive,positive
4584,positive,negative
4585,positive,positive
4586,neutral,neutral
4587,neutral,positive
4588,neutral,neutral
4589,neutral,neutral
4590,positive,positive
4591,neutral,neutral
4592,positive,neutral
4593,neutral,neutral
4594,neutral,neutral
4595,neutral,neutral
4596,neutral,positive
4597,neutral,positive
4598,neutral,negative
4599,neutral,neutral
4600,neutral,positive
4601,positive,positive
4602,positive,positive
4603,neutral,positive
4604,positive,neutral
4605,positive,positive
4606,neutral,positive
4607,neutral,neutral
4608,positive,positive
4609,positive,negative
4610,positive,positive
4611,positive,positive
4612,positive,neutral
4613,neutral,neutral
4614,neutral,neutral
4615,neutral,neutral
4616,positive,positive
4617,positive,neutral
4618,positive,positive
4619,neutral,positive
4620,positive,neutral
4621,positive,neutral
4622,positive,neutral
4623,neutral,positive
4624,positive,positive
4625,negative,neutral
4626,positive,negative
4627,neutral,positive
4628,neutral,neutral
4629,neutral,positive
4630,positive,positive
4631,neutral,positive
4632,neutral,positive
4633,positive,positive
4634,neutral,positive
4635,negative,negative
4636,positive,positive
4637,negative,positive
4638,positive,neutral
4639,neutral,neutral
4640,neutral,neutral
4641,neutral,positive
4642,neutral,neutral
4643,neutral,neutral
4644,positive,neutral
4645,neutral,neutral
4646,positive,neutral
4647,positive,positive
4648,neutral,neutral
4649,neutral,positive
4650,positive,positive
4651,neutral,neutral
4652,positive,positive
4653,positive,positive
4654,negative,positive
4655,positive,positive
4656,neutral,positive
4657,positive,positive
4658,neutral,neutral
4659,neutral,positive
4660,positive,positive
4661,positive,positive
4662,positive,positive
4663,neutral,negative
4664,positive,neutral
4665,positive,positive
4666,positive,negative
4667,neutral,neutral
4668,neutral,positive
4669,neutral,positive
4670,negative,negative
4671,neutral,positive
4672,positive,positive
4673,positive,positive
4674,neutral,positive
4675,neutral,neutral
4676,positive,positive
4677,negative,negative
4678,positive,negative
4679,positive,positive
4680,positive,positive
4681,positive,neutral
4682,positive,neutral
4683,positive,positive
4684,neutral,neutral
4685,neutral,neutral
4686,neutral,positive
4687,positive,positive
4688,neutral,positive
4689,neutral,negative
4690,positive,positive
4691,neutral,positive
4692,neutral,neutral
4693,positive,positive
4694,positive,positive
4695,negative,negative
4696,positive,positive
4697,neutral,neutral
4698,neutral,positive
4699,positive,positive
4700,neutral,positive
4701,neutral,neutral
4702,positive,positive
4703,neutral,neutral
4704,neutral,neutral
4705,positive,positive
4706,neutral,positive
4707,positive,positive
4708,neutral,positive
4709,neutral,neutral
4710,neutral,positive
4711,positive,positive
4712,negative,positive
4713,neutral,positive
4714,positive,neutral
4715,positive,positive
4716,positive,positive
4717,positive,positive
4718,neutral,neutral
4719,neutral,negative
4720,neutral,positive
4721,positive,positive
4722,neutral,negative
4723,positive,positive
4724,positive,positive
4725,positive,positive
4726,neutral,neutral
4727,neutral,neutral
4728,positive,negative
4729,positive,positive
4730,neutral,positive
4731,neutral,positive
4732,positive,neutral
4733,positive,positive
4734,neutral,neutral
4735,positive,positive
4736,neutral,neutral
4737,negative,neutral
4738,neutral,neutral
4739,positive,positive
4740,positive,positive
4741,negative,positive
4742,neutral,neutral
4743,neutral,positive
4744,neutral,neutral
4745,neutral,positive
4746,negative,positive
4747,neutral,neutral
4748,neutral,neutral
4749,positive,positive
4750,positive,neutral
4751,positive,positive
4752,neutral,negative
4753,positive,positive
4754,positive,neutral
4755,neutral,neutral
4756,positive,positive
4757,positive,positive
4758,positive,positive
4759,positive,neutral
4760,neutral,positive
4761,positive,positive
4762,positive,positive
4763,negative,neutral
4764,positive,positive
4765,positive,positive
4766,positive,positive
4767,neutral,positive
4768,neutral,positive
4769,neutral,neutral
4770,positive,neutral
4771,positive,positive
4772,neutral,neutral
4773,neutral,neutral
4774,positive,neutral
4775,positive,positive
4776,positive,neutral
4777,positive,negative
4778,neutral,negative
4779,neutral,positive
4780,neutral,negative
4781,positive,positive
4782,neutral,positive
4783,negative,neutral
4784,neutral,neutral
4785,neutral,neutral
4786,neutral,neutral
4787,positive,positive
4788,neutral,negative
4789,neutral,positive
4790,positive,positive
4791,positive,neutral
4792,neutral,neutral
4793,positive,positive
4794,positive,neutral
4795,neutral,neutral
4796,positive,positive
4797,neutral,positive
4798,neutral,neutral
4799,negative,neutral
4800,positive,positive
4801,positive,negative
4802,negative,positive
4803,neutral,neutral
4804,positive,negative
4805,neutral,positive
4806,neutral,neutral
4807,neutral,neutral
4808,positive,positive
4809,positive,neutral
4810,neutral,neutral
4811,positive,positive
4812,positive,negative
4813,positive,positive
4814,positive,positive
4815,positive,neutral
4816,positive,neutral
4817,positive,neutral
4818,positive,negative
4819,negative,positive
4820,neutral,neutral
4821,positive,positive
4822,positive,positive
4823,positive,positive
4824,positive,neutral
4825,neutral,neutral
4826,positive,positive
4827,negative,positive
4828,positive,positive
4829,positive,neutral
4830,neutral,positive
4831,neutral,neutral
4832,positive,positive
4833,positive,positive
4834,neutral,negative
4835,negative,neutral
4836,neutral,neutral
4837,positive,positive
4838,positive,neutral
4839,neutral,positive
4840,neutral,neutral
4841,positive,neutral
4842,negative,neutral
4843,neutral,neutral
4844,neutral,neutral
4845,neutral,neutral
4846,positive,positive
4847,neutral,neutral
4848,neutral,neutral
4849,neutral,positive
4850,neutral,neutral
4851,neutral,positive
4852,positive,positive
4853,neutral,positive
4854,neutral,neutral
4855,positive,positive
4856,neutral,negative
4857,neutral,neutral
4858,neutral,positive
4859,negative,positive
4860,positive,positive
4861,neutral,positive
4862,positive,positive
4863,positive,positive
4864,neutral,neutral
4865,neutral,neutral
4866,positive,positive
4867,neutral,positive
4868,positive,positive
4869,negative,neutral
4870,negative,negative
4871,positive,neutral
4872,positive,positive
4873,neutral,neutral
4874,neutral,neutral
4875,neutral,neutral
4876,positive,neutral
4877,positive,negative
4878,neutral,negative
4879,neutral,positive
4880,positive,positive
4881,positive,positive
4882,positive,positive
4883,negative,positive
4884,positive,positive
4885,positive,positive
4886,negative,positive
4887,negative,neutral
4888,negative,negative
4889,neutral,neutral
4890,neutral,positive
4891,neutral,neutral
4892,positive,positive
4893,positive,neutral
4894,neutral,neutral
4895,neutral,positive
4896,neutral,neutral
4897,positive,positive
4898,neutral,neutral
4899,positive,negative
4900,neutral,neutral
4901,positive,neutral
4902,neutral,neutral
4903,positive,positive
4904,neutral,positive
4905,positive,positive
4906,positive,positive
4907,neutral,neutral
4908,positive,positive
4909,neutral,positive
4910,positive,positive
4911,neutral,positive
4912,neutral,neutral
4913,neutral,positive
4914,positive,negative
4915,positive,positive
4916,neutral,positive
4917,neutral,neutral
4918,positive,positive
4919,neutral,negative
4920,negative,positive
4921,neutral,positive
4922,positive,positive
4923,neutral,negative
4924,positive,positive
4925,neutral,neutral
4926,positive,negative
4927,neutral,neutral
4928,positive,positive
4929,negative,neutral
4930,positive,neutral
4931,neutral,neutral
4932,neutral,positive
4933,positive,positive
4934,negative,positive
4935,positive,positive
4936,positive,positive
4937,positive,positive
4938,positive,positive
4939,neutral,neutral
4940,neutral,negative
4941,positive,positive
4942,neutral,positive
4943,positive,neutral
4944,positive,positive
4945,positive,neutral
4946,positive,negative
4947,negative,positive
4948,negative,neutral
4949,positive,positive
4950,positive,negative
4951,positive,negative
4952,neutral,neutral
4953,positive,neutral
4954,positive,positive
4955,positive,negative
4956,positive,positive
4957,neutral,neutral
4958,neutral,positive
4959,positive,neutral
4960,positive,positive
4961,neutral,neutral
4962,positive,positive
4963,positive,positive
4964,neutral,neutral
4965,positive,positive
4966,positive,negative
4967,positive,positive
4968,positive,neutral
4969,neutral,neutral
4970,negative,negative
4971,positive,negative
4972,positive,positive
4973,neutral,neutral
4974,positive,positive
4975,positive,neutral
4976,positive,positive
4977,positive,positive
4978,neutral,positive
4979,neutral,positive
4980,positive,neutral
4981,neutral,positive
4982,neutral,negative
4983,positive,neutral
4984,neutral,positive
4985,positive,negative
4986,neutral,negative
4987,negative,positive
4988,neutral,negative
4989,neutral,positive
4990,positive,positive
4991,neutral,neutral
4992,positive,positive
4993,neutral,positive
4994,positive,positive
4995,neutral,neutral
4996,positive,positive
4997,negative,positive
4998,positive,positive
4999,neutral,neutral
5000,positive,positive
5001,negative,negative
5002,neutral,neutral
5003,negative,negative
5004,neutral,positive
5005,positive,positive
5006,positive,neutral
5007,neutral,neutral
5008,positive,neutral
5009,positive,positive
5010,negative,positive
5011,positive,positive
5012,positive,neutral
5013,neutral,neutral
5014,positive,positive
5015,positive,negative
5016,negative,negative
5017,neutral,positive
5018,positive,positive
5019,neutral,positive
5020,positive,neutral
5021,positive,positive
5022,neutral,neutral
5023,neutral,neutral
5024,positive,positive
5025,positive,positive
5026,neutral,neutral
5027,neutral,neutral
5028,neutral,neutral
5029,positive,negative
5030,neutral,positive
5031,neutral,positive
5032,neutral,neutral
5033,negative,neutral
5034,positive,positive
5035,positive,positive
5036,neutral,neutral
5037,positive,neutral
5038,neutral,positive
5039,neutral,neutral
5040,neutral,neutral
5041,neutral,negative
5042,neutral,positive
5043,positive,positive
5044,positive,positive
5045,neutral,neutral
5046,neutral,neutral
5047,neutral,neutral
5048,neutral,positive
5049,negative,negative
5050,neutral,positive
5051,negative,negative
5052,positive,positive
5053,positive,positive
5054,positive,positive
5055,positive,positive
5056,neutral,neutral
5057,neutral,neutral
5058,neutral,positive
5059,neutral,negative
5060,neutral,positive
5061,positive,positive
5062,neutral,positive
5063,neutral,positive
5064,neutral,neutral
5065,neutral,neutral
5066,positive,positive
5067,positive,positive
5068,positive,positive
5069,neutral,positive
5070,positive,negative
5071,positive,positive
5072,neutral,neutral
5073,negative,positive
5074,positive,positive
5075,neutral,neutral
5076,neutral,positive
5077,neutral,negative
5078,neutral,neutral
5079,neutral,neutral
5080,negative,neutral
5081,positive,positive
5082,neutral,positive
5083,neutral,neutral
5084,neutral,positive
5085,neutral,negative
5086,positive,positive
5087,neutral,positive
5088,positive,positive
5089,positive,positive
5090,neutral,neutral
5091,neutral,positive
5092,positive,positive
5093,positive,positive
5094,neutral,positive
5095,neutral,neutral
5096,positive,neutral
5097,neutral,neutral
5098,positive,negative
5099,positive,neutral
5100,positive,positive
5101,positive,positive
5102,neutral,positive
5103,neutral,neutral
5104,neutral,negative
5105,neutral,positive
5106,negative,positive
5107,neutral,neutral
5108,negative,positive
5109,negative,positive
5110,neutral,positive
5111,neutral,neutral
5112,negative,positive
5113,positive,positive
5114,positive,neutral
5115,neutral,neutral
5116,positive,positive
5117,positive,positive
5118,negative,negative
5119,neutral,positive
5120,neutral,neutral
5121,neutral,negative
5122,positive,positive
5123,neutral,neutral
5124,neutral,neutral
5125,negative,negative
5126,neutral,positive
5127,positive,positive
5128,neutral,positive
5129,neutral,neutral
5130,neutral,positive
5131,neutral,neutral
5132,positive,positive
5133,positive,negative
5134,neutral,neutral
5135,neutral,neutral
5136,positive,positive
5137,positive,positive
5138,positive,positive
5139,neutral,neutral
5140,neutral,positive
5141,negative,positive
5142,neutral,neutral
5143,positive,positive
5144,neutral,neutral
5145,neutral,positive
5146,negative,neutral
5147,positive,neutral
5148,neutral,neutral
5149,neutral,negative
5150,neutral,positive
5151,positive,positive
5152,positive,neutral
5153,positive,neutral
5154,positive,positive
5155,neutral,neutral
5156,positive,neutral
5157,negative,neutral
5158,neutral,neutral
5159,positive,positive
5160,negative,positive
5161,neutral,positive
5162,positive,neutral
5163,positive,positive
5164,neutral,neutral
5165,positive,neutral
5166,neutral,positive
5167,positive,positive
5168,neutral,positive
5169,positive,positive
5170,neutral,neutral
5171,neutral,positive
5172,positive,positive
5173,neutral,negative
5174,neutral,neutral
5175,positive,positive
5176,neutral,neutral
5177,positive,positive
5178,neutral,neutral
5179,neutral,positive
5180,neutral,neutral
5181,neutral,neutral
5182,neutral,neutral
5183,positive,positive
5184,positive,positive
5185,positive,neutral
5186,positive,positive
5187,positive,positive
5188,neutral,neutral
5189,neutral,neutral
5190,positive,positive
5191,positive,positive
5192,neutral,positive
5193,positive,positive
5194,positive,positive
5195,positive,negative
5196,positive,positive
5197,neutral,neutral
5198,positive,neutral
5199,negative,neutral
5200,positive,neutral
5201,positive,positive
5202,positive,positive
5203,neutral,negative
5204,neutral,positive
5205,positive,neutral
5206,neutral,positive
5207,negative,positive
5208,positive,positive
5209,neutral,positive
5210,positive,neutral
5211,positive,positive
5212,neutral,neutral
5213,positive,negative
5214,negative,negative
5215,neutral,positive
5216,positive,positive
5217,positive,positive
5218,positive,positive
5219,positive,neutral
5220,positive,positive
5221,neutral,neutral
5222,positive,positive
5223,positive,positive
5224,positive,positive
5225,neutral,neutral
5226,neutral,positive
5227,negative,negative
5228,positive,neutral
5229,neutral,positive
5230,neutral,neutral
5231,positive,positive
5232,neutral,positive
5233,neutral,neutral
5234,positive,positive
5235,positive,positive
5236,neutral,neutral
5237,negative,positive
5238,neutral,positive
5239,neutral,positive
5240,positive,positive
5241,negative,neutral
5242,negative,negative
5243,positive,neutral
5244,positive,positive
5245,negative,positive
5246,neutral,positive
5247,negative,positive
5248,positive,negative
5249,neutral,positive
5250,neutral,neutral
5251,neutral,neutral
5252,neutral,neutral
5253,neutral,neutral
5254,negative,positive
5255,neutral,positive
5256,neutral,neutral
5257,positive,positive
5258,positive,positive
5259,positive,positive
5260,neutral,positive
5261,positive,positive
5262,neutral,neutral
5263,positive,positive
5264,neutral,positive
5265,neutral,negative
5266,positive,negative
5267,positive,positive
5268,neutral,neutral
5269,neutral,neutral
5270,positive,positive
5271,positive,positive
5272,positive,positive
5273,positive,positive
5274,neutral,neutral
5275,neutral,neutral
5276,positive,positive
5277,neutral,positive
5278,neutral,positive
5279,neutral,neutral
5280,positive,neutral
5281,negative,neutral
5282,neutral,neutral
5283,neutral,neutral
5284,positive,positive
5285,neutral,neutral
5286,positive,positive
5287,positive,positive
5288,positive,negative
5289,positive,neutral
5290,neutral,positive
5291,positive,positive
5292,positive,positive
5293,negative,negative
5294,positive,neutral
5295,neutral,neutral
5296,positive,negative
5297,positive,positive
5298,positive,positive
5299,neutral,neutral
5300,neutral,positive
5301,positive,neutral
5302,positive,positive
5303,positive,neutral
5304,positive,positive
5305,positive,neutral
5306,positive,positive
5307,positive,positive
5308,positive,positive
5309,positive,neutral
5310,positive,neutral
5311,neutral,positive
5312,positive,positive
5313,positive,positive
5314,neutral,positive
5315,neutral,neutral
5316,negative,negative
5317,negative,negative
5318,neutral,positive
5319,positive,positive
5320,negative,negative
5321,positive,positive
5322,positive,positive
5323,neutral,positive
5324,neutral,positive
5325,positive,positive
5326,neutral,neutral
5327,neutral,neutral
5328,positive,positive
5329,positive,neutral
5330,positive,positive
5331,neutral,neutral
5332,negative,positive
5333,positive,negative
5334,neutral,neutral
5335,positive,positive
5336,neutral,positive
5337,neutral,neutral
5338,positive,neutral
5339,positive,neutral
5340,neutral,neutral
5341,neutral,positive
5342,neutral,neutral
5343,neutral,positive
5344,negative,positive
5345,negative,positive
5346,neutral,positive
5347,positive,positive
5348,positive,positive
5349,neutral,neutral
5350,neutral,positive
5351,positive,positive
5352,positive,neutral
5353,positive,neutral
5354,positive,positive
5355,positive,neutral
5356,positive,positive
5357,positive,positive
5358,negative,negative
5359,positive,positive
5360,neutral,positive
5361,positive,positive
5362,positive,positive
5363,negative,negative
5364,positive,positive
5365,positive,neutral
5366,neutral,positive
5367,positive,positive
5368,positive,positive
5369,neutral,neutral
5370,neutral,neutral
5371,neutral,neutral
5372,negative,neutral
5373,neutral,neutral
5374,negative,neutral
5375,neutral,positive
5376,neutral,neutral
5377,neutral,negative
5378,neutral,neutral
5379,positive,positive
5380,positive,positive
5381,neutral,negative
5382,positive,positive
5383,positive,neutral
5384,positive,positive
5385,positive,positive
5386,neutral,neutral
5387,positive,neutral
5388,neutral,positive
5389,negative,neutral
5390,positive,positive
5391,neutral,negative
5392,neutral,neutral
5393,positive,positive
5394,neutral,negative
5395,positive,neutral
5396,positive,positive
5397,neutral,positive
5398,negative,positive
5399,positive,neutral
